0.03734661212875689,0.03734661212875689,0.03734661212875689,0.03734661212875689,0.03734661212875689,0.03734661212875689,0.03734661212875689,0.03734661212875689,0.03734661212875689,0.03734661212875689,0.03734661212875689,0.03734661212875689,0.03734661212875689,0.03734661212875689,0.03734661212875689
0.05370798506135514,0.05370798506135514,0.05370798506135514,0.05370798506135514,0.05370798506135514,0.05370798506135514,0.05370798506135514,0.05370798506135514,0.05370798506135514,0.05370798506135514,0.05370798506135514,0.05370798506135514,0.05370798506135514,0.05370798506135514,0.05370798506135514
0.0771829983994309,0.0771829983994309,0.0771829983994309,0.0771829983994309,0.0771829983994309,0.0771829983994309,0.0771829983994309,0.0771829983994309,0.0771829983994309,0.0771829983994309,0.0771829983994309,0.0771829983994309,0.0771829983994309,0.0771829983994309,0.0771829983994309
0.08483016183531922,0.08483016183531922,0.08483016183531922,0.08483016183531922,0.08483016183531922,0.08483016183531922,0.08483016183531922,0.08483016183531922,0.08483016183531922,0.08483016183531922,0.08483016183531922,0.08483016183531922,0.08483016183531922,0.08483016183531922,0.08483016183531922
0.04446025253423439,0.04446025253423439,0.04446025253423439,0.04446025253423439,0.04446025253423439,0.04446025253423439,0.04446025253423439,0.04446025253423439,0.04446025253423439,0.04446025253423439,0.04446025253423439,0.04446025253423439,0.04446025253423439,0.04446025253423439,0.04446025253423439
0.06135514849724346,0.06135514849724346,0.06135514849724346,0.06135514849724346,0.06135514849724346,0.06135514849724346,0.06135514849724346,0.06135514849724346,0.06135514849724346,0.06135514849724346,0.06135514849724346,0.06135514849724346,0.06135514849724346,0.06135514849724346,0.06135514849724346
0.06900231193313178,0.06900231193313178,0.06900231193313178,0.06900231193313178,0.06900231193313178,0.06900231193313178,0.06900231193313178,0.06900231193313178,0.06900231193313178,0.06900231193313178,0.06900231193313178,0.06900231193313178,0.06900231193313178,0.06900231193313178,0.06900231193313178
0.044993775564645205,0.044993775564645205,0.044993775564645205,0.044993775564645205,0.044993775564645205,0.044993775564645205,0.044993775564645205,0.044993775564645205,0.044993775564645205,0.044993775564645205,0.044993775564645205,0.044993775564645205,0.044993775564645205,0.044993775564645205,0.044993775564645205
0.05975457940601102,0.05975457940601102,0.05975457940601102,0.05975457940601102,0.05975457940601102,0.05975457940601102,0.05975457940601102,0.05975457940601102,0.05975457940601102,0.05975457940601102,0.05975457940601102,0.05975457940601102,0.05975457940601102,0.05975457940601102,0.05975457940601102
0.08322959274408678,0.08322959274408678,0.08322959274408678,0.08322959274408678,0.08322959274408678,0.08322959274408678,0.08322959274408678,0.08322959274408678,0.08322959274408678,0.08322959274408678,0.08322959274408678,0.08322959274408678,0.08322959274408678,0.08322959274408678,0.08322959274408678
0.1122176773964076,0.1122176773964076,0.1122176773964076,0.1122176773964076,0.1122176773964076,0.1122176773964076,0.1122176773964076,0.1122176773964076,0.1122176773964076,0.1122176773964076,0.1122176773964076,0.1122176773964076,0.1122176773964076,0.1122176773964076,0.1122176773964076
0.0407255913213587,0.0407255913213587,0.0407255913213587,0.0407255913213587,0.0407255913213587,0.0407255913213587,0.0407255913213587,0.0407255913213587,0.0407255913213587,0.0407255913213587,0.0407255913213587,0.0407255913213587,0.0407255913213587,0.0407255913213587,0.0407255913213587
0.053174462030944336,0.053174462030944336,0.053174462030944336,0.053174462030944336,0.053174462030944336,0.053174462030944336,0.053174462030944336,0.053174462030944336,0.053174462030944336,0.053174462030944336,0.053174462030944336,0.053174462030944336,0.053174462030944336,0.053174462030944336,0.053174462030944336
0.0771829983994309,0.0771829983994309,0.0771829983994309,0.0771829983994309,0.0771829983994309,0.0771829983994309,0.0771829983994309,0.0771829983994309,0.0771829983994309,0.0771829983994309,0.0771829983994309,0.0771829983994309,0.0771829983994309,0.0771829983994309,0.0771829983994309
0.1008358527476436,0.1008358527476436,0.1008358527476436,0.1008358527476436,0.1008358527476436,0.1008358527476436,0.1008358527476436,0.1008358527476436,0.1008358527476436,0.1008358527476436,0.1008358527476436,0.1008358527476436,0.1008358527476436,0.1008358527476436,0.1008358527476436
